X1,id,species,date,total_mgdmper_ind_per_species_per_date,prey_taxon,X,loc,sample,method,length_mm,total,notes,number,prey_mg_dm,mg_diet_dm,mgdm01,date2,prey_mg_inverse
1294,1072,spotfin,2017-06-23,8.26,hymenoptera_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1295,1072,spotfin,2017-06-23,8.26,ephemeroptera_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1296,1072,spotfin,2017-06-23,8.26,spider_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1297,1073,spotfin,2017-06-23,8.6,seed_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1298,1073,spotfin,2017-06-23,8.6,hymenoptera_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1299,1073,spotfin,2017-06-23,8.6,coleo_l,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1300,1073,spotfin,2017-06-23,8.6,hemiptera_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1301,1073,spotfin,2017-06-23,8.6,chiro_a,73,above,whole_gut,dissection,57,17,NA,1,0.99,0.99,1,2017-06-23,1.0101010101010102
1302,1073,spotfin,2017-06-23,8.6,ephemeroptera_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1303,1073,spotfin,2017-06-23,8.6,collembola_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1304,1073,spotfin,2017-06-23,8.6,unidentified_unknown,73,above,whole_gut,dissection,57,17,NA,1,0.71,0.71,0.72,2017-06-23,1.4084507042253522
1305,1073,spotfin,2017-06-23,8.6,sciaridae_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1306,1073,spotfin,2017-06-23,8.6,coleo_a,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1307,1073,spotfin,2017-06-23,8.6,copepod_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1308,1073,spotfin,2017-06-23,8.6,ostracod_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.355,0,0.01,2017-06-23,2.8169014084507045
1309,1073,spotfin,2017-06-23,8.6,zooplankton_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.001,0,0.01,2017-06-23,1000
1310,1073,spotfin,2017-06-23,8.6,chiro_p,73,above,whole_gut,dissection,57,17,NA,2,0.85,1.7,1.71,2017-06-23,1.1764705882352942
1311,1073,spotfin,2017-06-23,8.6,chiro_l,73,above,whole_gut,dissection,57,17,NA,5,1.04,5.2,5.21,2017-06-23,0.9615384615384615
1312,1073,spotfin,2017-06-23,8.6,fish_yoy,73,above,whole_gut,dissection,57,17,NA,0,900,0,0.01,2017-06-23,0.0011111111111111111
1313,1073,spotfin,2017-06-23,8.6,spider_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1314,1073,spotfin,2017-06-23,8.6,corixidae_unknown,73,above,whole_gut,dissection,57,17,NA,0,0.01,0,0.01,2017-06-23,100
